course_id,year,term,department,major,course_code,course_title,level,instructor,enrolled,capacity,fill_rate,credits,avg_grade,pass_rate
11088,2021,Spring,Nursing,Public Health,PUB-218,Intermediate Public Health,200,Prof. Stern,27,40,0.675,4,3.04,0.856
11089,2021,Spring,Nursing,Public Health,PUB-147,Foundations of Public Health,100,Prof. Goldberg,25,45,0.556,3,3.24,0.84
11090,2022,Fall,Nursing,Nursing BSN,NUR-235,Nursing BSN Methods,200,Dr. Levin,16,22,0.727,3,3.17,0.896
11091,2022,Fall,Nursing,Nursing BSN,NUR-350,Nursing BSN Theory,300,Prof. Adler,20,34,0.588,4,3.35,0.867
11092,2022,Fall,Nursing,Nursing BSN,NUR-136,Introduction to Nursing BSN,100,Prof. Goldberg,30,35,0.857,3,2.72,0.957
11093,2022,Fall,Nursing,Public Health,PUB-135,Foundations of Public Health,100,Dr. Shapiro,29,29,1.0,3,3.6,0.926
11094,2022,Fall,Nursing,Public Health,PUB-339,Topics in Public Health,300,Prof. Adler,30,33,0.909,3,2.87,0.952
11095,2022,Spring,Nursing,Nursing BSN,NUR-317,Nursing BSN Theory,300,Dr. Shapiro,27,31,0.871,3,3.66,0.917
11096,2022,Spring,Nursing,Nursing BSN,NUR-452,Nursing BSN Capstone,400,Prof. Stern,34,39,0.872,3,3.14,0.865
11097,2022,Spring,Nursing,Nursing BSN,NUR-304,Nursing BSN Theory,300,Prof. Mandel,24,31,0.774,4,3.26,0.945
11098,2022,Spring,Nursing,Nursing BSN,NUR-151,Foundations of Nursing BSN,100,Dr. Katz,41,51,0.804,3,3.16,0.798
11099,2022,Spring,Nursing,Public Health,PUB-347,Topics in Public Health,300,Dr. Weiss,48,48,1.0,3,3.36,0.97
11100,2022,Spring,Nursing,Public Health,PUB-125,Foundations of Public Health,100,Dr. Halpern,8,14,0.571,3,2.91,0.888
11101,2022,Spring,Nursing,Public Health,PUB-250,Public Health Methods,200,Dr. Friedman,18,22,0.818,3,3.05,0.92
11102,2023,Fall,Nursing,Nursing BSN,NUR-151,Principles of Nursing BSN,100,Dr. Weiss,51,56,0.911,4,3.62,0.956
11103,2023,Fall,Nursing,Nursing BSN,NUR-214,Nursing BSN Methods,200,Dr. Friedman,46,55,0.836,3,3.71,0.94
11104,2023,Fall,Nursing,Public Health,PUB-122,Foundations of Public Health,100,Dr. Halpern,41,43,0.953,3,2.99,0.96
11105,2023,Fall,Nursing,Public Health,PUB-312,Topics in Public Health,300,Prof. Stern,37,44,0.841,3,3.54,0.956
11106,2023,Fall,Nursing,Public Health,PUB-232,Intermediate Public Health,200,Dr. Cohen,35,59,0.593,3,3.83,0.894
11107,2023,Fall,Nursing,Public Health,PUB-503,Graduate Public Health,500,Dr. Klein,37,48,0.771,3,3.35,1.0
11108,2023,Spring,Nursing,Nursing BSN,NUR-233,Nursing BSN Methods,200,Prof. Rosen,51,71,0.718,3,3.4,0.901
11109,2023,Spring,Nursing,Nursing BSN,NUR-154,Principles of Nursing BSN,100,Dr. Bram,49,49,1.0,3,2.64,0.939
11110,2023,Spring,Nursing,Public Health,PUB-232,Applied Public Health,200,Prof. Adler,47,54,0.87,3,3.89,0.782
11111,2023,Spring,Nursing,Public Health,PUB-352,Topics in Public Health,300,Prof. Adler,60,63,0.952,3,3.93,0.939
11112,2024,Fall,Nursing,Nursing BSN,NUR-113,Principles of Nursing BSN,100,Dr. Friedman,21,33,0.636,3,3.06,0.987
11113,2024,Fall,Nursing,Nursing BSN,NUR-106,Introduction to Nursing BSN,100,Dr. Weiss,42,42,1.0,3,2.89,0.954
11114,2024,Fall,Nursing,Nursing BSN,NUR-411,Nursing BSN Research,400,Dr. Bram,31,43,0.721,3,3.16,0.946
11115,2024,Fall,Nursing,Public Health,PUB-418,Senior Seminar in Public Health,400,Dr. Friedman,22,39,0.564,3,3.57,0.924
11116,2024,Fall,Nursing,Public Health,PUB-429,Public Health Capstone,400,Prof. Rosen,27,34,0.794,3,3.29,0.927
11117,2024,Fall,Nursing,Public Health,PUB-143,Foundations of Public Health,100,Dr. Cohen,27,41,0.659,3,2.79,0.887
11118,2024,Fall,Nursing,Public Health,PUB-247,Applied Public Health,200,Dr. Halpern,43,56,0.768,3,2.75,0.807
11119,2024,Spring,Nursing,Nursing BSN,NUR-141,Principles of Nursing BSN,100,Dr. Cohen,40,50,0.8,4,2.69,1.0
11120,2024,Spring,Nursing,Nursing BSN,NUR-339,Topics in Nursing BSN,300,Prof. Stern,44,50,0.88,3,3.01,0.921
11121,2024,Spring,Nursing,Public Health,PUB-534,Public Health Practicum,500,Dr. Weiss,36,59,0.61,3,3.51,0.875
11122,2024,Spring,Nursing,Public Health,PUB-540,Graduate Public Health,500,Dr. Katz,60,67,0.896,4,3.1,0.946
11123,2025,Fall,Nursing,Nursing BSN,NUR-112,Foundations of Nursing BSN,100,Dr. Klein,36,44,0.818,3,3.3,0.83
11124,2025,Fall,Nursing,Nursing BSN,NUR-132,Foundations of Nursing BSN,100,Dr. Shapiro,29,38,0.763,3,3.09,0.947
11125,2025,Fall,Nursing,Nursing BSN,NUR-133,Foundations of Nursing BSN,100,Dr. Katz,20,27,0.741,4,3.0,0.756
11126,2025,Fall,Nursing,Nursing BSN,NUR-253,Applied Nursing BSN,200,Dr. Weiss,46,49,0.939,3,2.86,0.852
11127,2025,Fall,Nursing,Public Health,PUB-517,Graduate Public Health,500,Prof. Rosen,34,42,0.81,3,3.53,0.986
11128,2025,Fall,Nursing,Public Health,PUB-122,Introduction to Public Health,100,Prof. Rosen,37,51,0.725,3,3.45,0.851
11129,2025,Spring,Nursing,Nursing BSN,NUR-434,Senior Seminar in Nursing BSN,400,Dr. Weiss,24,47,0.511,4,2.89,0.938
11130,2025,Spring,Nursing,Nursing BSN,NUR-116,Principles of Nursing BSN,100,Prof. Adler,43,57,0.754,3,3.23,0.99
11131,2025,Spring,Nursing,Nursing BSN,NUR-235,Intermediate Nursing BSN,200,Prof. Mandel,39,41,0.951,3,2.85,0.923
11132,2025,Spring,Nursing,Public Health,PUB-108,Foundations of Public Health,100,Prof. Mandel,49,49,1.0,3,2.71,0.925
11133,2025,Spring,Nursing,Public Health,PUB-130,Introduction to Public Health,100,Prof. Rosen,30,39,0.769,3,2.99,0.86
11134,2025,Spring,Nursing,Public Health,PUB-134,Principles of Public Health,100,Prof. Mandel,39,41,0.951,3,2.79,0.903
11135,2015,Fall,Law,JD Program,LAW-537,Graduate JD Program,500,Dr. Shapiro,20,28,0.714,3,3.85,0.947
11136,2015,Fall,Law,JD Program,LAW-334,Advanced JD Program,300,Prof. Rosen,33,39,0.846,3,3.26,0.895
11137,2015,Fall,Law,Legal Studies,LGL-459,Legal Studies Research,400,Dr. Halpern,21,35,0.6,3,3.15,0.929
11138,2015,Fall,Law,Legal Studies,LGL-202,Legal Studies Methods,200,Prof. Mandel,15,19,0.789,3,2.77,0.967
11139,2015,Fall,Law,Legal Studies,LGL-215,Intermediate Legal Studies,200,Prof. Schwartz,22,28,0.786,3,3.4,0.963
11140,2015,Fall,Law,Legal Studies,LGL-454,Legal Studies Capstone,400,Prof. Mandel,26,29,0.897,3,3.37,0.969
11141,2015,Spring,Law,JD Program,LAW-303,Topics in JD Program,300,Prof. Adler,34,37,0.919,3,3.16,0.841
11142,2015,Spring,Law,JD Program,LAW-258,Applied JD Program,200,Dr. Halpern,15,21,0.714,3,3.37,0.833
11143,2015,Spring,Law,JD Program,LAW-444,JD Program Research,400,Dr. Klein,24,32,0.75,3,3.08,0.909
11144,2015,Spring,Law,JD Program,LAW-120,Principles of JD Program,100,Dr. Friedman,33,41,0.805,3,2.7,0.86
11145,2015,Spring,Law,Legal Studies,LGL-403,Legal Studies Research,400,Dr. Levin,19,39,0.487,3,3.9,0.927
11146,2015,Spring,Law,Legal Studies,LGL-517,Graduate Legal Studies,500,Dr. Halpern,20,34,0.588,4,3.63,0.851
11147,2015,Spring,Law,Legal Studies,LGL-154,Introduction to Legal Studies,100,Dr. Bram,32,37,0.865,3,3.08,0.943
11148,2015,Spring,Law,Legal Studies,LGL-518,Legal Studies Thesis Studio,500,Prof. Rosen,24,34,0.706,3,4.0,0.979
11149,2016,Fall,Law,JD Program,LAW-249,Applied JD Program,200,Dr. Levin,14,34,0.412,3,2.68,1.0
11150,2016,Fall,Law,JD Program,LAW-133,Principles of JD Program,100,Dr. Halpern,31,34,0.912,3,2.65,0.896
11151,2016,Fall,Law,JD Program,LAW-328,Topics in JD Program,300,Dr. Weiss,28,29,0.966,3,2.73,0.861
11152,2016,Fall,Law,Legal Studies,LGL-220,Legal Studies Methods,200,Dr. Weiss,28,38,0.737,3,2.51,0.96
11153,2016,Fall,Law,Legal Studies,LGL-554,Legal Studies Thesis Studio,500,Dr. Friedman,36,49,0.735,4,2.91,1.0
11154,2016,Fall,Law,Legal Studies,LGL-143,Principles of Legal Studies,100,Prof. Stern,21,36,0.583,3,2.62,0.968
11155,2016,Fall,Law,Legal Studies,LGL-131,Introduction to Legal Studies,100,Prof. Mandel,15,28,0.536,4,3.26,0.97
11156,2016,Spring,Law,JD Program,LAW-321,JD Program Theory,300,Prof. Goldberg,26,33,0.788,3,3.03,0.921
11157,2016,Spring,Law,JD Program,LAW-117,Principles of JD Program,100,Dr. Halpern,16,31,0.516,3,2.93,0.96
11158,2016,Spring,Law,JD Program,LAW-254,JD Program Methods,200,Prof. Goldberg,51,51,1.0,3,3.06,0.862
11159,2016,Spring,Law,Legal Studies,LGL-119,Introduction to Legal Studies,100,Dr. Halpern,27,39,0.692,3,2.94,0.912
11160,2016,Spring,Law,Legal Studies,LGL-309,Advanced Legal Studies,300,Dr. Friedman,24,33,0.727,3,3.05,0.876
11161,2016,Spring,Law,Legal Studies,LGL-407,Legal Studies Capstone,400,Dr. Katz,20,27,0.741,3,3.5,0.98
11162,2016,Spring,Law,Legal Studies,LGL-146,Foundations of Legal Studies,100,Dr. Friedman,19,25,0.76,3,3.05,0.996
11163,2017,Fall,Law,JD Program,LAW-151,Principles of JD Program,100,Prof. Rosen,13,15,0.867,4,3.26,1.0
11164,2017,Fall,Law,JD Program,LAW-107,Principles of JD Program,100,Dr. Halpern,16,31,0.516,4,3.28,0.875
11165,2017,Fall,Law,JD Program,LAW-116,Introduction to JD Program,100,Dr. Bram,11,13,0.846,3,2.92,0.937
11166,2017,Fall,Law,JD Program,LAW-156,Introduction to JD Program,100,Prof. Rosen,9,12,0.75,3,3.71,0.962
11167,2017,Fall,Law,Legal Studies,LGL-217,Intermediate Legal Studies,200,Dr. Shapiro,13,18,0.722,4,3.31,0.96
11168,2017,Fall,Law,Legal Studies,LGL-439,Senior Seminar in Legal Studies,400,Dr. Weiss,17,22,0.773,3,3.83,0.865
11169,2017,Fall,Law,Legal Studies,LGL-115,Principles of Legal Studies,100,Prof. Stern,13,23,0.565,3,3.24,0.866
11170,2017,Spring,Law,JD Program,LAW-307,JD Program Theory,300,Dr. Klein,10,11,0.909,4,3.73,0.984
11171,2017,Spring,Law,JD Program,LAW-212,Intermediate JD Program,200,Dr. Levin,8,12,0.667,3,3.16,0.915
11172,2017,Spring,Law,Legal Studies,LGL-131,Foundations of Legal Studies,100,Dr. Friedman,7,10,0.7,3,3.11,0.967
11173,2017,Spring,Law,Legal Studies,LGL-216,Applied Legal Studies,200,Prof. Stern,26,32,0.812,3,2.88,0.885
11174,2017,Spring,Law,Legal Studies,LGL-103,Introduction to Legal Studies,100,Dr. Shapiro,8,10,0.8,3,2.84,0.918
11175,2018,Fall,Law,JD Program,LAW-335,JD Program Theory,300,Dr. Halpern,13,16,0.812,3,3.49,0.928
11176,2018,Fall,Law,JD Program,LAW-443,JD Program Capstone,400,Prof. Rosen,47,53,0.887,3,3.55,0.953
11177,2018,Fall,Law,JD Program,LAW-225,Applied JD Program,200,Dr. Friedman,25,29,0.862,3,3.52,0.862
11178,2018,Fall,Law,Legal Studies,LGL-233,Intermediate Legal Studies,200,Dr. Shapiro,19,19,1.0,4,3.3,0.926
11179,2018,Fall,Law,Legal Studies,LGL-244,Legal Studies Methods,200,Dr. Levin,9,17,0.529,3,2.99,0.948
11180,2018,Spring,Law,JD Program,LAW-305,Advanced JD Program,300,Dr. Friedman,19,20,0.95,3,3.69,0.892
11181,2018,Spring,Law,JD Program,LAW-134,Introduction to JD Program,100,Prof. Adler,35,37,0.946,3,3.3,0.953
11182,2018,Spring,Law,Legal Studies,LGL-117,Principles of Legal Studies,100,Prof. Stern,29,36,0.806,3,2.4,0.868
11183,2018,Spring,Law,Legal Studies,LGL-557,Legal Studies Practicum,500,Prof. Goldberg,26,30,0.867,3,3.64,0.887
11184,2018,Spring,Law,Legal Studies,LGL-321,Topics in Legal Studies,300,Prof. Stern,14,27,0.519,3,3.02,0.881
11185,2018,Spring,Law,Legal Studies,LGL-306,Legal Studies Theory,300,Prof. Goldberg,21,32,0.656,3,3.59,0.755
11186,2019,Fall,Law,JD Program,LAW-218,Applied JD Program,200,Prof. Mandel,9,10,0.9,3,3.36,0.932
11187,2019,Fall,Law,JD Program,LAW-141,Principles of JD Program,100,Dr. Friedman,12,16,0.75,3,2.87,0.9
11188,2019,Fall,Law,JD Program,LAW-414,JD Program Research,400,Dr. Shapiro,20,29,0.69,3,3.55,0.974
11189,2019,Fall,Law,Legal Studies,LGL-235,Applied Legal Studies,200,Dr. Klein,5,10,0.5,3,3.01,0.894
11190,2019,Fall,Law,Legal Studies,LGL-127,Introduction to Legal Studies,100,Dr. Weiss,17,22,0.773,3,3.03,0.891
11191,2019,Fall,Law,Legal Studies,LGL-242,Intermediate Legal Studies,200,Prof. Adler,16,16,1.0,3,3.28,0.915
11192,2019,Fall,Law,Legal Studies,LGL-539,Legal Studies Practicum,500,Dr. Levin,17,18,0.944,4,3.32,0.929
11193,2019,Spring,Law,JD Program,LAW-140,Foundations of JD Program,100,Prof. Mandel,27,35,0.771,3,3.38,1.0
11194,2019,Spring,Law,JD Program,LAW-322,Advanced JD Program,300,Dr. Bram,23,29,0.793,3,3.7,0.951
11195,2019,Spring,Law,Legal Studies,LGL-151,Foundations of Legal Studies,100,Dr. Friedman,7,10,0.7,3,3.37,0.925
11196,2019,Spring,Law,Legal Studies,LGL-154,Principles of Legal Studies,100,Dr. Weiss,26,28,0.929,3,3.27,0.902
11197,2020,Fall,Law,JD Program,LAW-137,Principles of JD Program,100,Dr. Shapiro,41,41,1.0,4,2.67,0.912
11198,2020,Fall,Law,JD Program,LAW-222,Applied JD Program,200,Dr. Cohen,9,10,0.9,3,3.03,0.922
11199,2020,Fall,Law,Legal Studies,LGL-525,Legal Studies Practicum,500,Prof. Schwartz,37,39,0.949,3,3.69,0.94
11200,2020,Fall,Law,Legal Studies,LGL-323,Topics in Legal Studies,300,Dr. Friedman,39,46,0.848,3,3.01,0.872
11201,2020,Spring,Law,JD Program,LAW-118,Foundations of JD Program,100,Dr. Katz,23,32,0.719,3,3.08,0.907
11202,2020,Spring,Law,JD Program,LAW-148,Principles of JD Program,100,Prof. Adler,24,43,0.558,3,3.04,0.895
11203,2020,Spring,Law,JD Program,LAW-232,Intermediate JD Program,200,Dr. Friedman,21,38,0.553,3,3.36,0.861
11204,2020,Spring,Law,Legal Studies,LGL-506,Legal Studies Thesis Studio,500,Prof. Schwartz,24,31,0.774,3,2.86,0.936
11205,2020,Spring,Law,Legal Studies,LGL-258,Legal Studies Methods,200,Dr. Levin,11,21,0.524,3,2.92,1.0
11206,2020,Spring,Law,Legal Studies,LGL-122,Foundations of Legal Studies,100,Prof. Adler,30,39,0.769,4,2.9,0.952
11207,2020,Spring,Law,Legal Studies,LGL-459,Senior Seminar in Legal Studies,400,Dr. Weiss,29,44,0.659,4,3.64,0.988
11208,2021,Fall,Law,JD Program,LAW-255,Intermediate JD Program,200,Prof. Adler,27,31,0.871,3,3.61,1.0
11209,2021,Fall,Law,JD Program,LAW-256,Applied JD Program,200,Dr. Katz,23,24,0.958,3,3.33,0.891
11210,2021,Fall,Law,Legal Studies,LGL-214,Intermediate Legal Studies,200,Prof. Stern,26,33,0.788,3,2.79,0.944
11211,2021,Fall,Law,Legal Studies,LGL-238,Intermediate Legal Studies,200,Prof. Schwartz,17,17,1.0,4,2.46,0.921
11212,2021,Fall,Law,Legal Studies,LGL-415,Legal Studies Research,400,Dr. Bram,37,46,0.804,3,3.08,0.834
11213,2021,Spring,Law,JD Program,LAW-305,Advanced JD Program,300,Dr. Bram,24,34,0.706,3,3.11,0.832
11214,2021,Spring,Law,JD Program,LAW-237,Intermediate JD Program,200,Dr. Weiss,19,27,0.704,3,3.62,0.831
11215,2021,Spring,Law,JD Program,LAW-218,JD Program Methods,200,Prof. Stern,18,25,0.72,3,3.34,0.859
11216,2021,Spring,Law,JD Program,LAW-303,Topics in JD Program,300,Dr. Weiss,15,27,0.556,3,2.74,0.927
11217,2021,Spring,Law,Legal Studies,LGL-132,Foundations of Legal Studies,100,Dr. Klein,7,17,0.412,3,3.62,0.98
11218,2021,Spring,Law,Legal Studies,LGL-418,Legal Studies Research,400,Prof. Goldberg,12,15,0.8,3,3.2,0.866
11219,2021,Spring,Law,Legal Studies,LGL-117,Introduction to Legal Studies,100,Dr. Weiss,5,10,0.5,3,3.75,0.902
11220,2021,Spring,Law,Legal Studies,LGL-213,Legal Studies Methods,200,Dr. Halpern,10,10,1.0,3,3.56,0.92
11221,2022,Fall,Law,JD Program,LAW-554,JD Program Practicum,500,Prof. Mandel,39,46,0.848,4,3.6,0.89
11222,2022,Fall,Law,JD Program,LAW-130,Introduction to JD Program,100,Prof. Mandel,44,53,0.83,3,3.18,0.98
11223,2022,Fall,Law,Legal Studies,LGL-516,Legal Studies Practicum,500,Prof. Schwartz,38,47,0.809,3,3.25,0.919
11224,2022,Fall,Law,Legal Studies,LGL-341,Legal Studies Theory,300,Dr. Katz,40,49,0.816,3,2.63,0.909
11225,2022,Fall,Law,Legal Studies,LGL-432,Legal Studies Capstone,400,Prof. Mandel,46,46,1.0,3,3.63,0.855
11226,2022,Spring,Law,JD Program,LAW-410,Senior Seminar in JD Program,400,Dr. Weiss,42,42,1.0,3,3.32,1.0
11227,2022,Spring,Law,JD Program,LAW-255,JD Program Methods,200,Prof. Mandel,19,34,0.559,3,3.21,0.927
11228,2022,Spring,Law,JD Program,LAW-402,JD Program Research,400,Prof. Adler,37,42,0.881,3,2.91,0.933
11229,2022,Spring,Law,Legal Studies,LGL-424,Legal Studies Capstone,400,Prof. Schwartz,34,34,1.0,3,3.68,0.901
11230,2022,Spring,Law,Legal Studies,LGL-103,Foundations of Legal Studies,100,Prof. Adler,40,43,0.93,4,2.93,0.905
11231,2022,Spring,Law,Legal Studies,LGL-402,Legal Studies Capstone,400,Dr. Halpern,29,37,0.784,3,2.87,0.879
11232,2022,Spring,Law,Legal Studies,LGL-123,Foundations of Legal Studies,100,Dr. Weiss,33,40,0.825,4,2.65,0.937
11233,2023,Fall,Law,JD Program,LAW-154,Principles of JD Program,100,Prof. Goldberg,23,25,0.92,3,3.2,0.983
11234,2023,Fall,Law,JD Program,LAW-452,Senior Seminar in JD Program,400,Prof. Goldberg,24,24,1.0,3,3.83,0.969
11235,2023,Fall,Law,JD Program,LAW-245,Intermediate JD Program,200,Prof. Stern,29,36,0.806,3,2.67,0.88
11236,2023,Fall,Law,JD Program,LAW-130,Foundations of JD Program,100,Dr. Cohen,27,33,0.818,3,3.09,0.806
11237,2023,Fall,Law,Legal Studies,LGL-208,Applied Legal Studies,200,Prof. Mandel,33,48,0.688,3,3.39,1.0
11238,2023,Fall,Law,Legal Studies,LGL-221,Legal Studies Methods,200,Prof. Mandel,30,43,0.698,3,2.75,0.95
11239,2023,Fall,Law,Legal Studies,LGL-502,Legal Studies Thesis Studio,500,Dr. Friedman,33,43,0.767,3,2.83,0.911
11240,2023,Fall,Law,Legal Studies,LGL-234,Intermediate Legal Studies,200,Dr. Levin,24,46,0.522,3,3.2,0.919
11241,2023,Spring,Law,JD Program,LAW-206,Intermediate JD Program,200,Prof. Goldberg,12,21,0.571,3,3.42,0.907
11242,2023,Spring,Law,JD Program,LAW-232,Intermediate JD Program,200,Prof. Adler,40,41,0.976,3,3.24,0.908
11243,2023,Spring,Law,JD Program,LAW-316,Topics in JD Program,300,Dr. Weiss,32,39,0.821,3,3.25,0.924
11244,2023,Spring,Law,JD Program,LAW-242,JD Program Methods,200,Prof. Adler,29,31,0.935,3,2.79,1.0
11245,2023,Spring,Law,Legal Studies,LGL-249,Legal Studies Methods,200,Dr. Halpern,19,33,0.576,3,3.2,0.814
11246,2023,Spring,Law,Legal Studies,LGL-151,Principles of Legal Studies,100,Prof. Rosen,24,30,0.8,3,3.48,0.938
11247,2024,Fall,Law,JD Program,LAW-345,JD Program Theory,300,Prof. Goldberg,33,47,0.702,3,3.73,0.877
11248,2024,Fall,Law,JD Program,LAW-432,JD Program Research,400,Dr. Halpern,21,30,0.7,3,3.57,0.873
11249,2024,Fall,Law,JD Program,LAW-341,Topics in JD Program,300,Prof. Rosen,38,38,1.0,3,3.53,0.859
11250,2024,Fall,Law,Legal Studies,LGL-138,Introduction to Legal Studies,100,Dr. Levin,25,35,0.714,4,3.42,0.875
11251,2024,Fall,Law,Legal Studies,LGL-341,Legal Studies Theory,300,Prof. Schwartz,20,34,0.588,3,3.4,0.895
11252,2024,Fall,Law,Legal Studies,LGL-137,Foundations of Legal Studies,100,Dr. Halpern,29,29,1.0,3,3.52,0.968
11253,2024,Fall,Law,Legal Studies,LGL-312,Legal Studies Theory,300,Dr. Shapiro,22,28,0.786,3,3.19,0.982
11254,2024,Spring,Law,JD Program,LAW-212,Intermediate JD Program,200,Dr. Weiss,18,33,0.545,3,3.54,0.899
11255,2024,Spring,Law,JD Program,LAW-352,Topics in JD Program,300,Dr. Halpern,19,24,0.792,3,3.63,0.809
11256,2024,Spring,Law,JD Program,LAW-422,JD Program Research,400,Dr. Klein,27,38,0.711,3,2.96,0.926
11257,2024,Spring,Law,JD Program,LAW-125,Foundations of JD Program,100,Prof. Schwartz,28,35,0.8,3,3.3,0.928
11258,2024,Spring,Law,Legal Studies,LGL-242,Intermediate Legal Studies,200,Prof. Stern,19,33,0.576,3,3.63,0.875
11259,2024,Spring,Law,Legal Studies,LGL-413,Legal Studies Research,400,Dr. Halpern,43,43,1.0,3,3.16,1.0
11260,2024,Spring,Law,Legal Studies,LGL-558,Legal Studies Thesis Studio,500,Dr. Friedman,37,46,0.804,3,3.75,0.975
11261,2024,Spring,Law,Legal Studies,LGL-218,Legal Studies Methods,200,Dr. Bram,37,41,0.902,3,3.23,0.952
11262,2025,Fall,Law,JD Program,LAW-324,Topics in JD Program,300,Prof. Mandel,26,40,0.65,4,3.49,0.921
11263,2025,Fall,Law,JD Program,LAW-355,Topics in JD Program,300,Dr. Weiss,25,33,0.758,3,2.94,0.974
11264,2025,Fall,Law,Legal Studies,LGL-305,Topics in Legal Studies,300,Dr. Bram,23,27,0.852,3,3.27,0.933
11265,2025,Fall,Law,Legal Studies,LGL-137,Foundations of Legal Studies,100,Prof. Rosen,22,38,0.579,3,3.19,0.81
11266,2025,Fall,Law,Legal Studies,LGL-448,Senior Seminar in Legal Studies,400,Dr. Katz,47,47,1.0,3,3.69,0.924
11267,2025,Fall,Law,Legal Studies,LGL-539,Graduate Legal Studies,500,Dr. Klein,36,39,0.923,4,2.73,0.943
11268,2025,Spring,Law,JD Program,LAW-115,Principles of JD Program,100,Dr. Halpern,18,22,0.818,4,3.09,0.908
11269,2025,Spring,Law,JD Program,LAW-218,Applied JD Program,200,Dr. Bram,36,47,0.766,3,3.24,0.911
11270,2025,Spring,Law,JD Program,LAW-115,Foundations of JD Program,100,Dr. Katz,22,26,0.846,4,3.4,0.943
11271,2025,Spring,Law,Legal Studies,LGL-537,Graduate Legal Studies,500,Prof. Goldberg,33,38,0.868,4,3.34,0.977
11272,2025,Spring,Law,Legal Studies,LGL-159,Principles of Legal Studies,100,Prof. Adler,23,30,0.767,4,3.09,0.957
