student_id,year,department,major,class_level,gender,residency,gpa,status
101616,2019,Business,Management,Sophomore,Male,In-State,3.47,Enrolled
101617,2019,Business,Marketing,Freshman,Female,In-State,2.91,Enrolled
101618,2019,Business,Management,Junior,Female,In-State,3.17,Graduated
101619,2019,Business,Management,Sophomore,Female,In-State,3.51,Graduated
101620,2019,Business,Accounting,Junior,Male,In-State,3.64,Enrolled
101621,2019,Business,Accounting,Senior,Male,In-State,2.61,Enrolled
101622,2019,Business,Management,Freshman,Male,Out-of-State,4.0,Enrolled
101623,2019,Business,Accounting,Freshman,Female,Out-of-State,3.31,Enrolled
101624,2019,Business,Marketing,Freshman,Male,Out-of-State,1.98,Enrolled
101625,2019,Business,Finance,Freshman,Female,In-State,3.29,Enrolled
101626,2019,Business,Management,Freshman,Male,In-State,2.98,Enrolled
101627,2019,Business,Marketing,Senior,Male,In-State,2.96,Enrolled
101628,2019,Business,Finance,Senior,Female,In-State,2.53,Enrolled
101629,2019,Business,Management,Junior,Female,In-State,3.94,Enrolled
101630,2019,Business,Accounting,Freshman,Male,In-State,4.0,Enrolled
101631,2020,Business,Management,Senior,Male,Out-of-State,3.04,Enrolled
101632,2020,Business,Marketing,Graduate,Female,In-State,3.18,Graduated
101633,2020,Business,Accounting,Junior,Male,In-State,2.3,Enrolled
101634,2020,Business,Management,Freshman,Male,International,3.25,Enrolled
101635,2020,Business,Management,Sophomore,Male,In-State,3.07,Enrolled
101636,2020,Business,Marketing,Junior,Male,In-State,2.14,Graduated
101637,2020,Business,Finance,Junior,Female,Out-of-State,4.0,On Leave
101638,2020,Business,Management,Sophomore,Female,Out-of-State,3.03,Enrolled
101639,2020,Business,Accounting,Sophomore,Male,Out-of-State,3.3,Enrolled
101640,2020,Business,Accounting,Junior,Female,In-State,2.91,Enrolled
101641,2020,Business,Management,Junior,Male,In-State,3.44,Enrolled
101642,2020,Business,Management,Junior,Female,Out-of-State,3.66,Graduated
101643,2020,Business,Marketing,Sophomore,Female,In-State,2.99,Enrolled
101644,2020,Business,Accounting,Freshman,Female,Out-of-State,3.1,On Leave
101645,2020,Business,Finance,Senior,Female,International,2.84,Enrolled
101646,2020,Business,Management,Junior,Male,In-State,2.52,Enrolled
101647,2020,Business,Finance,Freshman,Other,In-State,3.06,Enrolled
101648,2020,Business,Accounting,Senior,Female,In-State,3.35,Withdrawn
101649,2020,Business,Management,Sophomore,Female,In-State,3.29,Enrolled
101650,2020,Business,Accounting,Sophomore,Female,Out-of-State,3.48,Enrolled
101651,2020,Business,Finance,Freshman,Female,In-State,3.57,Enrolled
101652,2020,Business,Marketing,Sophomore,Male,In-State,3.17,On Leave
101653,2020,Business,Finance,Graduate,Female,Out-of-State,2.96,Enrolled
101654,2020,Business,Accounting,Freshman,Female,In-State,3.16,Enrolled
101655,2020,Business,Accounting,Freshman,Male,In-State,2.24,Enrolled
101656,2020,Business,Accounting,Senior,Male,In-State,3.07,Enrolled
101657,2020,Business,Accounting,Junior,Male,In-State,2.21,Graduated
101658,2020,Business,Marketing,Junior,Female,In-State,3.16,Enrolled
101659,2020,Business,Accounting,Graduate,Male,In-State,3.11,Enrolled
101660,2020,Business,Management,Senior,Female,In-State,2.94,Enrolled
101661,2020,Business,Marketing,Graduate,Male,In-State,3.01,Enrolled
101662,2020,Business,Marketing,Graduate,Female,International,2.89,Enrolled
101663,2020,Business,Accounting,Junior,Male,In-State,2.43,Enrolled
101664,2020,Business,Accounting,Junior,Female,Out-of-State,2.95,Enrolled
101665,2020,Business,Accounting,Freshman,Female,International,3.65,Enrolled
101666,2020,Business,Accounting,Senior,Female,In-State,2.92,Graduated
101667,2020,Business,Accounting,Freshman,Male,Out-of-State,3.27,Enrolled
101668,2020,Business,Management,Freshman,Female,International,3.1,Enrolled
101669,2020,Business,Management,Senior,Male,In-State,3.24,Withdrawn
101670,2020,Business,Marketing,Sophomore,Female,In-State,2.84,Withdrawn
101671,2020,Business,Management,Freshman,Female,International,3.74,Graduated
101672,2020,Business,Marketing,Freshman,Female,In-State,3.27,Enrolled
101673,2020,Business,Marketing,Sophomore,Female,International,3.07,Enrolled
101674,2020,Business,Management,Freshman,Female,Out-of-State,3.94,Enrolled
101675,2020,Business,Management,Senior,Male,In-State,3.17,Enrolled
101676,2020,Business,Marketing,Sophomore,Female,In-State,2.41,Enrolled
101677,2020,Business,Management,Freshman,Female,Out-of-State,2.75,Enrolled
101678,2020,Business,Marketing,Sophomore,Female,In-State,2.32,Graduated
101679,2020,Business,Finance,Sophomore,Male,In-State,2.64,Graduated
101680,2020,Business,Accounting,Freshman,Male,International,3.64,Enrolled
101681,2020,Business,Accounting,Freshman,Female,In-State,3.27,Graduated
101682,2020,Business,Finance,Junior,Female,Out-of-State,2.97,Enrolled
101683,2020,Business,Finance,Senior,Male,In-State,3.19,Enrolled
101684,2020,Business,Accounting,Junior,Female,In-State,2.86,Enrolled
101685,2020,Business,Finance,Freshman,Female,In-State,3.84,Withdrawn
101686,2020,Business,Marketing,Junior,Male,Out-of-State,3.06,Withdrawn
101687,2020,Business,Finance,Sophomore,Female,Out-of-State,3.3,Enrolled
101688,2020,Business,Marketing,Freshman,Female,In-State,3.55,Enrolled
101689,2020,Business,Finance,Junior,Male,In-State,2.76,Enrolled
101690,2020,Business,Marketing,Junior,Male,Out-of-State,2.62,Enrolled
101691,2020,Business,Finance,Senior,Male,Out-of-State,3.39,Enrolled
101692,2020,Business,Finance,Junior,Male,In-State,3.37,Enrolled
101693,2020,Business,Marketing,Freshman,Male,In-State,2.98,Graduated
101694,2020,Business,Management,Freshman,Female,In-State,2.4,Enrolled
101695,2020,Business,Marketing,Freshman,Female,In-State,2.3,Graduated
101696,2020,Business,Finance,Senior,Female,Out-of-State,3.4,Graduated
101697,2020,Business,Management,Sophomore,Female,International,2.97,Graduated
101698,2020,Business,Finance,Freshman,Female,In-State,3.62,Withdrawn
101699,2020,Business,Finance,Senior,Female,Out-of-State,3.2,Enrolled
101700,2020,Business,Marketing,Freshman,Female,Out-of-State,2.33,Enrolled
101701,2020,Business,Marketing,Graduate,Male,Out-of-State,3.75,Enrolled
101702,2020,Business,Accounting,Freshman,Male,International,3.53,Withdrawn
101703,2020,Business,Finance,Sophomore,Male,Out-of-State,2.53,Enrolled
101704,2021,Business,Marketing,Senior,Female,In-State,3.04,Enrolled
101705,2021,Business,Accounting,Junior,Male,In-State,2.61,Enrolled
101706,2021,Business,Finance,Freshman,Male,In-State,3.26,Enrolled
101707,2021,Business,Accounting,Junior,Other,Out-of-State,3.76,Enrolled
101708,2021,Business,Finance,Graduate,Female,Out-of-State,4.0,Enrolled
101709,2021,Business,Accounting,Junior,Female,In-State,3.66,Enrolled
101710,2021,Business,Marketing,Senior,Female,Out-of-State,2.81,Enrolled
101711,2021,Business,Marketing,Freshman,Male,Out-of-State,3.95,Enrolled
101712,2021,Business,Marketing,Senior,Male,In-State,3.35,Enrolled
101713,2021,Business,Accounting,Senior,Male,In-State,2.74,Enrolled
101714,2021,Business,Marketing,Sophomore,Male,Out-of-State,4.0,Graduated
101715,2021,Business,Marketing,Sophomore,Male,Out-of-State,3.97,Enrolled
101716,2021,Business,Management,Freshman,Female,Out-of-State,3.43,Enrolled
101717,2021,Business,Accounting,Graduate,Female,In-State,3.91,Enrolled
101718,2021,Business,Marketing,Senior,Male,In-State,3.96,Enrolled
101719,2021,Business,Accounting,Junior,Male,In-State,3.65,Enrolled
101720,2021,Business,Finance,Junior,Male,In-State,3.4,Enrolled
101721,2021,Business,Marketing,Graduate,Male,In-State,3.8,Enrolled
101722,2021,Business,Finance,Sophomore,Male,Out-of-State,3.7,Enrolled
101723,2021,Business,Finance,Junior,Male,In-State,3.19,Enrolled
101724,2021,Business,Marketing,Junior,Female,In-State,3.17,Enrolled
101725,2021,Business,Marketing,Graduate,Female,In-State,3.57,Enrolled
101726,2021,Business,Management,Freshman,Female,In-State,3.51,Enrolled
101727,2021,Business,Finance,Freshman,Male,In-State,4.0,Enrolled
101728,2021,Business,Management,Sophomore,Female,In-State,3.06,Enrolled
101729,2021,Business,Accounting,Senior,Female,In-State,3.8,Withdrawn
101730,2021,Business,Marketing,Junior,Female,Out-of-State,3.58,On Leave
101731,2021,Business,Accounting,Sophomore,Female,International,4.0,Enrolled
101732,2021,Business,Finance,Senior,Male,In-State,3.53,Enrolled
101733,2021,Business,Marketing,Graduate,Male,In-State,3.38,Enrolled
101734,2021,Business,Accounting,Sophomore,Female,In-State,4.0,Enrolled
101735,2021,Business,Management,Junior,Male,Out-of-State,3.61,Enrolled
101736,2021,Business,Marketing,Sophomore,Female,International,3.64,Enrolled
101737,2021,Business,Marketing,Senior,Male,In-State,4.0,Enrolled
101738,2021,Business,Marketing,Graduate,Male,In-State,3.55,Enrolled
101739,2021,Business,Finance,Sophomore,Male,Out-of-State,2.98,Withdrawn
101740,2021,Business,Management,Senior,Female,In-State,4.0,Enrolled
101741,2021,Business,Accounting,Senior,Male,In-State,3.26,Enrolled
101742,2021,Business,Accounting,Junior,Male,In-State,3.79,Enrolled
101743,2021,Business,Management,Freshman,Female,Out-of-State,3.38,Withdrawn
101744,2021,Business,Marketing,Senior,Female,In-State,4.0,Withdrawn
101745,2021,Business,Management,Graduate,Male,In-State,3.45,Enrolled
101746,2021,Business,Management,Sophomore,Male,In-State,3.67,Enrolled
101747,2021,Business,Finance,Senior,Female,International,3.97,Enrolled
101748,2021,Business,Management,Senior,Female,Out-of-State,3.43,Enrolled
101749,2021,Business,Finance,Junior,Male,International,2.99,Enrolled
101750,2021,Business,Finance,Senior,Male,In-State,3.41,Withdrawn
101751,2021,Business,Finance,Senior,Female,In-State,4.0,Graduated
101752,2021,Business,Accounting,Sophomore,Female,Out-of-State,3.9,Enrolled
101753,2021,Business,Accounting,Junior,Female,In-State,4.0,Withdrawn
101754,2021,Business,Accounting,Senior,Female,In-State,3.52,Graduated
101755,2021,Business,Accounting,Sophomore,Female,In-State,3.34,Enrolled
101756,2021,Business,Finance,Graduate,Female,In-State,3.98,Enrolled
101757,2021,Business,Accounting,Junior,Female,Out-of-State,3.16,Graduated
101758,2021,Business,Marketing,Freshman,Male,Out-of-State,2.78,Enrolled
101759,2021,Business,Marketing,Senior,Female,In-State,3.56,Graduated
101760,2021,Business,Management,Senior,Female,In-State,2.75,Withdrawn
101761,2021,Business,Management,Junior,Female,In-State,3.62,Enrolled
101762,2021,Business,Finance,Sophomore,Female,International,3.26,Withdrawn
101763,2021,Business,Management,Junior,Female,In-State,3.16,Enrolled
101764,2021,Business,Accounting,Sophomore,Other,Out-of-State,4.0,Enrolled
101765,2021,Business,Finance,Graduate,Male,In-State,3.67,Enrolled
101766,2021,Business,Accounting,Senior,Male,Out-of-State,3.28,Enrolled
101767,2021,Business,Management,Senior,Female,In-State,3.96,Enrolled
101768,2021,Business,Finance,Freshman,Female,In-State,3.42,Enrolled
101769,2021,Business,Management,Sophomore,Female,In-State,3.36,Enrolled
101770,2021,Business,Finance,Freshman,Male,In-State,2.86,On Leave
101771,2021,Business,Management,Freshman,Female,Out-of-State,3.31,Enrolled
101772,2021,Business,Marketing,Junior,Female,Out-of-State,3.26,Enrolled
101773,2021,Business,Management,Sophomore,Male,Out-of-State,4.0,Enrolled
101774,2021,Business,Accounting,Senior,Male,In-State,3.32,Enrolled
101775,2021,Business,Accounting,Junior,Female,In-State,3.02,Graduated
101776,2021,Business,Marketing,Junior,Male,Out-of-State,3.51,Enrolled
101777,2021,Business,Marketing,Freshman,Male,In-State,3.72,Enrolled
101778,2021,Business,Management,Junior,Male,Out-of-State,3.71,On Leave
101779,2021,Business,Accounting,Freshman,Male,In-State,3.81,Enrolled
101780,2021,Business,Finance,Junior,Female,In-State,3.56,Enrolled
101781,2021,Business,Finance,Graduate,Other,Out-of-State,3.39,Enrolled
101782,2021,Business,Finance,Junior,Female,Out-of-State,4.0,Enrolled
101783,2021,Business,Management,Sophomore,Female,In-State,4.0,Enrolled
101784,2021,Business,Accounting,Senior,Female,Out-of-State,3.79,Enrolled
101785,2021,Business,Management,Sophomore,Male,In-State,3.45,Enrolled
101786,2021,Business,Finance,Junior,Female,Out-of-State,3.49,Enrolled
101787,2021,Business,Marketing,Sophomore,Male,International,4.0,Graduated
101788,2021,Business,Marketing,Senior,Male,In-State,3.82,Enrolled
101789,2021,Business,Finance,Senior,Male,In-State,3.07,Enrolled
101790,2021,Business,Management,Freshman,Female,International,3.12,Enrolled
101791,2021,Business,Accounting,Sophomore,Female,Out-of-State,3.15,Enrolled
101792,2021,Business,Management,Senior,Male,In-State,3.66,Enrolled
101793,2021,Business,Management,Graduate,Male,In-State,3.42,Enrolled
101794,2021,Business,Marketing,Freshman,Female,International,3.83,Enrolled
101795,2021,Business,Accounting,Freshman,Male,In-State,3.02,Enrolled
101796,2022,Business,Finance,Sophomore,Female,International,3.17,Enrolled
101797,2022,Business,Marketing,Sophomore,Male,In-State,3.13,Enrolled
101798,2022,Business,Finance,Sophomore,Female,International,3.42,Enrolled
101799,2022,Business,Accounting,Sophomore,Female,Out-of-State,3.35,Enrolled
101800,2022,Business,Management,Sophomore,Male,In-State,2.38,Enrolled
101801,2022,Business,Accounting,Sophomore,Female,In-State,3.31,Enrolled
101802,2022,Business,Management,Senior,Male,In-State,3.35,Enrolled
101803,2022,Business,Accounting,Senior,Male,In-State,3.27,Enrolled
101804,2022,Business,Finance,Sophomore,Male,Out-of-State,3.18,Enrolled
101805,2022,Business,Marketing,Junior,Male,Out-of-State,3.15,Enrolled
101806,2022,Business,Marketing,Sophomore,Female,In-State,3.68,Enrolled
101807,2022,Business,Management,Freshman,Male,International,2.91,Enrolled
101808,2022,Business,Accounting,Sophomore,Other,In-State,3.75,Enrolled
101809,2022,Business,Management,Sophomore,Male,In-State,2.39,Enrolled
101810,2022,Business,Management,Junior,Male,In-State,3.52,Graduated
101811,2022,Business,Finance,Freshman,Male,In-State,2.72,Enrolled
101812,2022,Business,Marketing,Senior,Female,In-State,3.16,Withdrawn
101813,2022,Business,Marketing,Sophomore,Female,In-State,3.19,Enrolled
101814,2022,Business,Accounting,Senior,Male,Out-of-State,3.42,Enrolled
101815,2022,Business,Finance,Junior,Male,International,3.92,Enrolled
101816,2022,Business,Management,Freshman,Male,Out-of-State,3.48,Enrolled
101817,2022,Business,Management,Sophomore,Female,In-State,3.88,Enrolled
101818,2022,Business,Management,Freshman,Male,Out-of-State,3.37,Graduated
101819,2022,Business,Marketing,Freshman,Male,Out-of-State,3.02,Enrolled
101820,2022,Business,Finance,Graduate,Female,In-State,3.05,Withdrawn
101821,2022,Business,Accounting,Graduate,Male,In-State,2.51,Withdrawn
101822,2022,Business,Management,Sophomore,Male,International,3.73,Enrolled
101823,2022,Business,Management,Junior,Female,International,3.88,Withdrawn
101824,2022,Business,Management,Junior,Male,In-State,3.56,Enrolled
101825,2022,Business,Management,Junior,Female,In-State,3.13,Withdrawn
101826,2022,Business,Management,Junior,Female,In-State,3.12,Withdrawn
101827,2022,Business,Marketing,Junior,Female,In-State,3.57,Enrolled
101828,2022,Business,Marketing,Freshman,Female,International,3.14,Enrolled
101829,2022,Business,Accounting,Junior,Male,In-State,2.97,Graduated
101830,2022,Business,Finance,Sophomore,Male,In-State,3.12,Graduated
101831,2022,Business,Management,Freshman,Male,International,3.16,Graduated
101832,2022,Business,Marketing,Junior,Female,International,2.44,Enrolled
101833,2022,Business,Management,Junior,Female,International,2.49,Graduated
101834,2022,Business,Management,Freshman,Male,In-State,2.62,Enrolled
101835,2022,Business,Marketing,Senior,Female,Out-of-State,3.3,Withdrawn
101836,2022,Business,Marketing,Graduate,Female,In-State,3.21,Graduated
101837,2022,Business,Marketing,Senior,Male,In-State,3.47,Enrolled
101838,2022,Business,Marketing,Graduate,Female,Out-of-State,2.51,Enrolled
101839,2022,Business,Management,Senior,Male,In-State,2.87,Enrolled
101840,2022,Business,Accounting,Sophomore,Male,In-State,2.28,Enrolled
101841,2022,Business,Finance,Freshman,Female,International,2.63,Enrolled
101842,2022,Business,Marketing,Freshman,Female,In-State,2.82,Enrolled
101843,2022,Business,Accounting,Sophomore,Female,In-State,2.71,Graduated
101844,2022,Business,Finance,Sophomore,Male,In-State,4.0,Enrolled
101845,2022,Business,Management,Freshman,Male,Out-of-State,2.87,Enrolled
101846,2022,Business,Accounting,Sophomore,Other,Out-of-State,3.28,Enrolled
101847,2022,Business,Accounting,Junior,Male,In-State,2.83,Graduated
101848,2022,Business,Marketing,Senior,Female,Out-of-State,2.95,Enrolled
101849,2022,Business,Finance,Senior,Female,Out-of-State,2.84,Enrolled
101850,2022,Business,Finance,Senior,Female,In-State,2.54,Graduated
101851,2022,Business,Finance,Junior,Female,In-State,4.0,Enrolled
101852,2022,Business,Marketing,Sophomore,Female,Out-of-State,3.1,Enrolled
101853,2022,Business,Finance,Junior,Female,International,3.11,Enrolled
101854,2022,Business,Finance,Freshman,Male,In-State,3.37,Enrolled
101855,2022,Business,Finance,Graduate,Male,International,2.95,Enrolled
101856,2022,Business,Marketing,Freshman,Female,In-State,3.76,Graduated
101857,2022,Business,Marketing,Freshman,Male,In-State,2.64,Enrolled
101858,2022,Business,Accounting,Freshman,Female,In-State,2.75,Enrolled
101859,2022,Business,Accounting,Freshman,Male,Out-of-State,3.05,Enrolled
101860,2022,Business,Management,Junior,Female,International,2.7,Enrolled
101861,2022,Business,Finance,Freshman,Male,Out-of-State,2.68,Enrolled
101862,2022,Business,Marketing,Senior,Male,In-State,2.88,Enrolled
101863,2022,Business,Accounting,Junior,Male,In-State,2.99,Enrolled
101864,2022,Business,Marketing,Senior,Female,In-State,3.17,Enrolled
101865,2022,Business,Accounting,Freshman,Female,In-State,2.86,Enrolled
101866,2022,Business,Marketing,Junior,Male,In-State,3.38,Enrolled
